Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2064332,,None,343.36,0,1.22,10,Cn1c(Cc2nc3cc(F)ccc3[nH]2)nc(N2CCOCC2)cc1=O,IC50,'=',5715,nM,5.24,,,UO_0000065,15.27,0.29,4.02,6.9,0,CHEMBL2067457,Inhibition of poly-His tagged human PI3Kdelta expressed in baculovirus infected insect sf9 cells coexpressing p85alpha using PI(4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3643366,,None,450.5,0,2.34,BDBM118251,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5ocnc5C)C4)c3C2)cc1C,IC50,'=',33,nM,7.48,,244567,UO_0000065,16.61,0.31,5.14,7.01,0,CHEMBL3707605,Enzyme Assay: Test of Lipid Kinase Activity: The kinase reaction is performed in a final volume of 50 μl per well of a half area COSTAR,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3643402,,None,473.96,0,2.5,BDBM118288,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1Cl,IC50,'=',13,nM,7.89,,244604,UO_0000065,16.64,0.33,5.39,8.77,0,CHEMBL3707605,Enzyme Assay: Test of Lipid Kinase Activity: The kinase reaction is performed in a final volume of 50 μl per well of a half area COSTAR,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4518369,,None,401.5,0,1.93,1,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,IC50,'=',1700,nM,5.77,,,UO_0000065,14.37,0.28,3.84,6.25,1,CHEMBL5335152,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5331134,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,1.7
CHEMBL5410401,,None,417.56,0,3.27,11,C[C@@H]1COCCN1c1cc(N2CCOC[C@@H]2C)nc2sc(-c3cscn3)nc12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5335152,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5331134,1,Scientific Literature,J Med Chem,2023,None,,,,10
CHEMBL2089115,,None,392.87,0,1.99,27,Cc1c(Cl)cccc1Cn1c(=O)[nH]c(=O)c2sc(N3CCOCC3)nc21,IC50,'=',500,nM,6.3,,,UO_0000065,16.04,0.33,4.31,7.85,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.5
CHEMBL2089098,,None,342.42,0,2.3,10,CC(c1ccccc1)n1cnc(=O)c2sc(N3CCOCC3)nc21,IC50,'=',500,nM,6.3,,,UO_0000065,18.4,0.36,4,10.46,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.5
CHEMBL2089120,,None,391.88,0,2.28,32,Cc1c(Cl)cccc1Cn1c(N)nc(=O)c2sc(N3CCOCC3)nc21,IC50,'=',3,nM,8.52,,,UO_0000065,21.75,0.45,6.24,9.88,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.003
CHEMBL2089116,,None,406.9,0,2.71,28,COc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1C,IC50,'=',10,nM,8,,,UO_0000065,19.66,0.4,5.29,11.51,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.01
CHEMBL2089110,,None,486.52,0,4.73,22,Cc1c(Cn2c(-c3ccccc3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,IC50,'=',500,nM,6.3,,,UO_0000065,12.95,0.25,1.57,10.46,0,CHEMBL2090369,Inhibition of PI3K delta by continuous TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2086270,1,Scientific Literature,ACS Med Chem Lett,2012,None,,,,0.5
CHEMBL4072637,,None,363.39,0,0.84,5,CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1,IC50,'=',16,nM,7.8,,,UO_0000065,21.45,0.39,6.96,6.05,0,CHEMBL4035991,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4033707,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,0.016
CHEMBL4079378,,None,445.48,0,3.67,20c,COc1ccc(-c2c(OCc3cccnc3)ccc3c(=O)nc(N4CCOCC4)oc23)cc1,IC50,'=',2800,nM,5.55,,,UO_0000065,12.46,0.23,1.88,6.39,0,CHEMBL4046831,Inhibition of wild type PI3K-delta (unknown origin) assessed as decrease in ATP consumption using phosphotidylinositol bisphosphate and ATP measured after 60 mins by Kinase-Glo reagent based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4043200,1,Scientific Literature,Bioorg Med Chem,2017,None,,,,2.8
CHEMBL2165502,,None,547.73,1,3.72,30,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4COC4)CC3(C)C)cc2n1,IC50,'=',102,nM,6.99,,,UO_0000065,12.76,0.24,3.27,9.74,0,CHEMBL2167115,Inhibition of human PI3Kdelta-mediated AKT phosphorylation at S473 in Ri-1 cells after 30 mins by electrochemiluminescence assay in presence of human serum albumin and alpha1 acid glycoprotein,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ri-1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,0.102
CHEMBL2165493,,None,477.64,0,3.6,21,CN(C)C1CCN(Cc2cc3nc(-c4n[nH]c5ccccc45)nc(N4CCOCC4)c3s2)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL2167115,Inhibition of human PI3Kdelta-mediated AKT phosphorylation at S473 in Ri-1 cells after 30 mins by electrochemiluminescence assay in presence of human serum albumin and alpha1 acid glycoprotein,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ri-1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,
CHEMBL2171932,,None,387.53,1,5.12,1,Cc1nc2ccccc2c(N2CC(C)(C)c3ccc(N4CCOCC4)cc32)c1C,IC50,'=',745,nM,6.13,,,UO_0000065,15.81,0.29,1.01,21.43,0,CHEMBL2174947,Inhibition of PI3Kdelta in human B cells assessed as inhibition of anti-IgM/CD40L-induced proliferation after 72 hrs by [3H]thymidine incorporation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,B,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169853,1,Scientific Literature,J Med Chem,2012,None,,,,745
CHEMBL2171921,,None,429.56,0,4.89,26b,Cc1nc2ccccc2c(N2CC3(CCOCC3)c3ccc(N4CCOCC4)cc32)c1C,IC50,'=',450,nM,6.35,,,UO_0000065,14.78,0.27,1.46,16.78,0,CHEMBL2174948,Inhibition of PI3Kdelta using phosphatidylinositol-4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2171932,,None,387.53,1,5.12,1,Cc1nc2ccccc2c(N2CC(C)(C)c3ccc(N4CCOCC4)cc32)c1C,IC50,'=',362,nM,6.44,,,UO_0000065,16.62,0.3,1.32,22.52,0,CHEMBL2174948,Inhibition of PI3Kdelta using phosphatidylinositol-4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2171923,,None,510.61,2,5.78,26d,Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC2(CCOCC2)c2ccc(N3CCOCC3)cc21,IC50,'=',64,nM,7.19,,,UO_0000065,14.09,0.26,1.41,14.18,0,CHEMBL2174948,Inhibition of PI3Kdelta using phosphatidylinositol-4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2171944,,None,518.67,1,3.08,5,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,IC50,'=',14,nM,7.85,,,UO_0000065,15.14,0.28,4.77,8.07,0,CHEMBL2174982,Inhibition of human PI3Kdelta in Ri-1 cells assessed as inhibition AKt phosphorylation incubated for 30 mins by sandwich immunoassay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Ri-1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,14
CHEMBL2171938,,None,539.67,2,1.18,16,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCN(S(C)(=O)=O)CC3)n(C)c2n1,IC50,'=',6,nM,8.22,,,UO_0000065,15.23,0.3,7.04,7.18,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,6
CHEMBL2171942,,None,516.65,1,2.96,20,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CC(C4CCOCC4)C3)n(C)c2n1,IC50,'=',2,nM,8.7,,,UO_0000065,16.84,0.31,5.74,10.07,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,2
CHEMBL5178476,,None,367.43,1,6,7i,Cc1ccc(-c2ccc3ncc4nc(C)n(-c5ccc(F)cc5)c4c3c2)cc1,IC50,'=',579.5,nM,6.24,,,UO_0000065,16.97,0.3,0.24,20.31,0,CHEMBL5112159,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate incubated for 2 hrs in presence of ATP by Kinase Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5108059,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,579.5
CHEMBL5182993,,None,369.4,0,4.67,7m,Cc1nc2cnc3ccc(-c4ccc(N)nc4)cc3c2n1-c1ccc(F)cc1,IC50,'=',40.7,nM,7.39,,,UO_0000065,20.01,0.36,2.72,10.62,0,CHEMBL5112159,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate incubated for 2 hrs in presence of ATP by Kinase Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5108059,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,40.7
CHEMBL5193968,,None,397.48,0,4.86,8c,Cc1nc2cnc3ccc(-c4cnc5[nH]ccc5c4)cc3c2n1CC1CCOCC1,IC50,'=',217.5,nM,6.66,,,UO_0000065,16.76,0.3,1.8,9.71,0,CHEMBL5112159,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate incubated for 2 hrs in presence of ATP by Kinase Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5108059,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,217.5
CHEMBL5207019,,None,389.46,1,5.48,8e,Cc1nc2cnc3ccc(-c4cnc5[nH]ccc5c4)cc3c2n1Cc1ccccc1,IC50,'=',105.7,nM,6.98,,,UO_0000065,17.91,0.32,1.5,11.75,0,CHEMBL5112159,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate incubated for 2 hrs in presence of ATP by Kinase Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5108059,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,105.7
CHEMBL5191668,,None,430.51,0,4.82,25,CC(=O)Nc1cc(Nc2ccccc2)cc(-c2ccnc(NC(=O)C3CCOCC3)c2)c1,IC50,'=',6200,nM,5.21,,,UO_0000065,12.1,0.22,0.39,5.64,0,CHEMBL5144927,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5143552,1,Scientific Literature,Bioorg Med Chem,2022,None,,INHIBITOR,,6.2
CHEMBL5194953,,None,509.59,1,1.53,34,CNS(=O)(=O)c1cc(-c2ccn3nc(N)c(C(=O)NC4CC4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,IC50,'=',256,nM,6.59,,,UO_0000065,12.94,0.25,5.06,4.34,0,CHEMBL5155270,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 1 hr followed by substrate addition and measured after 60 mins in presence of ATP by ADP-glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5154644,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,256
CHEMBL5207429,,None,383.43,1,5.7,7j,COc1ccc(-c2ccc3ncc4nc(C)n(-c5ccc(F)cc5)c4c3c2)cc1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5112159,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate incubated for 2 hrs in presence of ATP by Kinase Glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5108059,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,,,1000
CHEMBL4462877,,None,299.74,0,1.15,12,CS(=O)(=O)Nc1cc(-c2cnc(N)nc2)cnc1Cl,IC50,'=',125.89,nM,6.9,,,UO_0000065,23.02,0.5,5.75,6.22,0,CHEMBL4385120,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 15 mins followed by substrate addition measured after 60 mins by HTRF method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4382269,1,Scientific Literature,J Med Chem,2018,None,,,,6.9
CHEMBL2017974,BUPARLISIB,3,410.4,0,1.81,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4442510,,None,502.59,1,2.13,82,COc1ncc(N2CCOc3cnc(O[C@H]4CCN(C(=O)C5CCS(=O)(=O)CC5)C4)cc32)cc1C,IC50,'=',3,nM,8.52,,,UO_0000065,16.96,0.33,6.39,7.67,0,CHEMBL4351096,Inhibition of PI3Kdelta (unknown origin) using phosphatidyl inositol as substrate in presence of [33P]ATP by by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4350952,1,Scientific Literature,J Med Chem,2019,None,,,,3
CHEMBL2165191,AZD-6482,2,408.46,0,2.71,EUB0000621a,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,IC50,'=',80,nM,7.1,,,UO_0000065,17.37,0.32,4.39,7.38,0,CHEMBL5468105,Selectivity interaction (Enzyme panel (AstraZeneca,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2152136,,None,399.44,0,0.86,14,CNC(=O)c1nc(-c2cnc(N)c(S(=O)(=O)Nc3ccccc3)c2)cnc1N,IC50,'=',533,nM,6.27,,,UO_0000065,15.71,0.31,5.41,3.78,0,CHEMBL2157136,Inhibition of human PI3Kdelta expressed in sf9 cells coexpressing p85alpha assessed as amount of ATP consumed by luciferase-luciferin chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2150966,1,Scientific Literature,J Med Chem,2012,CHEMBL3308860,,,,533
CHEMBL5094393,,None,391.38,0,1.39,6a,OCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,IC50,'=',8.1,nM,8.09,,,UO_0000065,20.67,0.39,6.7,7.99,0,CHEMBL5046925,Inhibition of human PI3Kdelta by TR-FRET based Adapta assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5046229,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,8.1
CHEMBL5084156,,None,913.64,3,5.57,6r,O=C(NOCCOCCOCCOCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,IC50,'=',236,nM,6.63,,,UO_0000065,7.25,0.16,1.06,4.17,0,CHEMBL5046925,Inhibition of human PI3Kdelta by TR-FRET based Adapta assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5046229,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,236
CHEMBL5089694,,None,957.7,2,4.96,6s,O=C(NOCCOCCOCCOCCN(CCO)c1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,IC50,'=',137,nM,6.86,,,UO_0000065,7.17,0.16,1.9,4.03,0,CHEMBL5046925,Inhibition of human PI3Kdelta by TR-FRET based Adapta assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5046229,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,137
CHEMBL2165496,,None,476.65,0,4,24,CN(C)C1CCN(Cc2cc3nc(-n4ccc5ccccc54)nc(N4CCOCC4)c3s2)CC1,IC50,'=',10,nM,8,,,UO_0000065,16.78,0.32,4,16.11,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,10
CHEMBL2165501,,None,520.7,1,4.41,29,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)cc2n1,IC50,'=',5.3,nM,8.28,,,UO_0000065,15.89,0.31,3.87,10.4,0,CHEMBL2167812,Binding affinity to PI3Kdelta after 30 mins by competitive fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2163297,1,Scientific Literature,J Med Chem,2012,None,,,,5.3
CHEMBL5091652,,None,497.65,0,4.23,18,CNS(=O)(=O)c1cc(-c2sc(Nc3cccc(C)n3)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,IC50,'=',50.12,nM,7.3,,,UO_0000065,14.67,0.29,3.07,7,0,CHEMBL5029284,Inhibition of recombinant human PI3Kdelta assessed as reduction in ADP production using Dic8-PIP2 as substrate pre-treated for 15 mins followed by substrate addition measured after 60 mins by ADP-glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5029145,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.25 hr,INHIBITOR,,7.3
CHEMBL2171930,,None,477.55,1,5.61,59,Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ncc(-c3ccnc(N)n3)cc21,IC50,'=',4,nM,8.4,,,UO_0000065,17.59,0.32,2.79,8.96,0,CHEMBL2174947,Inhibition of PI3Kdelta in human B cells assessed as inhibition of anti-IgM/CD40L-induced proliferation after 72 hrs by [3H]thymidine incorporation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,B,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169853,1,Scientific Literature,J Med Chem,2012,None,,,,4
CHEMBL2171951,,None,534.67,2,2.58,12,CC(O)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,IC50,'=',5,nM,8.3,,,UO_0000065,15.53,0.29,5.72,7.06,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,5
CHEMBL4071965,,None,485.47,0,3.23,54b,CC(=O)N1C[C@H](C)N(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,IC50,'=',18,nM,7.75,,,UO_0000065,15.95,0.3,4.51,6.42,0,CHEMBL4016543,Inhibition of PI3Kdelta in human whole blood assessed as reduction in anti-IgD-mediated B-cell activation by measuring decrease in CD19+ cells expressing CD69 preincubated for 1 hr followed by IgD activation measured after overnight incubation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4014340,1,Scientific Literature,J Med Chem,2017,None,,,,18
CHEMBL2171948,,None,560.7,2,3.37,9,Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(-n3c(C4CCCO4)nc4ccccc43)nc21,IC50,'=',4,nM,8.4,,,UO_0000065,14.98,0.28,5.03,7.88,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,4
CHEMBL4446958,,None,605.65,1,2.41,18,NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,IC50,'=',44,nM,7.36,,,UO_0000065,12.15,0.23,4.95,5.09,0,CHEMBL4432767,Inhibition of PI3Kdelta (unknown origin) expressed in baculovirus expression system by kinase-glo luminescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4431368,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,44
CHEMBL4577046,,None,390.45,0,2.32,A7,COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C#N,IC50,'=',37,nM,7.43,,,UO_0000065,19.03,0.35,5.11,7.73,0,CHEMBL4480260,Inhibition of PI3Kdelta (unknown origin) assessed as reduction in ATP depletion using lipid substrate after 40 mins by Kinase-Glo luminescent assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4477271,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,37
CHEMBL2059909,,None,346.42,0,1.45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4126156,,None,433.56,0,3.23,15,CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,IC50,'=',1000,nM,6,,,UO_0000065,13.84,0.28,2.77,6.22,0,CHEMBL4124217,Inhibition of PI3Kdelta in human JeKo1B cells assessed as reduction in AKT phosphorylation at ser473 residue preincubated for 60 mins followed by anti-IgM stimulation measured after 10 mins by TR-FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4118226,1,Scientific Literature,J Med Chem,2018,None,,,,6
CHEMBL4560054,,None,519.58,1,3.39,10h,COc1ccc(Cn2c(=O)n(C)c3c4cc(-c5cnc(OC)c(NS(C)(=O)=O)c5)ccc4ncc32)cc1,IC50,'=',891,nM,6.05,,,UO_0000065,11.64,0.22,2.66,5.16,0,CHEMBL4392570,Inhibition of human PI3Kalpha using PIP2 as substrate after 1 hr,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4390691,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,891
